epoch,loss,recall_metric,val_loss,val_recall_metric
17,0.6580072045326233,0.12445426732301712,0.678225040435791,0.07346011698246002
18,0.6584902405738831,0.3946455419063568,0.6772425770759583,0.07346011698246002
19,0.6574604511260986,0.24877643585205078,0.6768966913223267,0.07346011698246002
20,0.6567343473434448,0.12445426732301712,0.6766770482063293,0.07346011698246002
21,0.6566110253334045,0.2240714430809021,0.6767759323120117,0.07346011698246002
22,0.6563559174537659,0.12400783598423004,0.6766993403434753,0.07346011698246002
23,0.655920147895813,0.12400783598423004,0.6771100759506226,0.07346011698246002
24,0.6568048596382141,0.12400783598423004,0.6766132116317749,0.07346011698246002
25,0.6563225388526917,0.12445426732301712,0.6769985556602478,0.07346011698246002
26,0.6569947004318237,0.185292050242424,0.6768683195114136,0.07346011698246002
27,0.6560777425765991,0.12400783598423004,0.6768270134925842,0.07346011698246002
28,0.6557720303535461,0.12400783598423004,0.6769347190856934,0.07346011698246002
29,0.6557915806770325,0.12400783598423004,0.6768693327903748,0.07346011698246002
30,0.6556601524353027,0.12400783598423004,0.6769139766693115,0.07346011698246002
31,0.6555564999580383,0.12400783598423004,0.6769170761108398,0.07346011698246002
32,0.6554952263832092,0.12400783598423004,0.6768848299980164,0.07346011698246002
33,0.6553800106048584,0.12400783598423004,0.6770696043968201,0.07346011698246002
34,0.6558893918991089,0.12400783598423004,0.6768296957015991,0.07346011698246002
0,0.678538978099823,0.371023952960968,0.6731859445571899,0.15442955493927002
1,0.6701523661613464,0.3354637324810028,0.6698909401893616,0.15442955493927002
2,0.6678423285484314,0.3118874132633209,0.6678894758224487,0.15442955493927002
3,0.6659827828407288,0.37862125039100647,0.6675741672515869,0.15442955493927002
4,0.6648675203323364,0.3799254298210144,0.6674468517303467,0.15442955493927002
5,0.6642159819602966,0.3401689827442169,0.6669290065765381,0.15442955493927002
6,0.6636911034584045,0.39242544770240784,0.6676392555236816,0.15442955493927002
7,0.6637401580810547,0.36676648259162903,0.6668635606765747,0.15442955493927002
8,0.6632009148597717,0.3399432599544525,0.6671583652496338,0.15442955493927002
9,0.662312388420105,0.3634207546710968,0.668287992477417,0.15442955493927002
10,0.6626929640769958,0.3922053873538971,0.6689055562019348,0.15442955493927002
11,0.6626737117767334,0.327879935503006,0.6703322529792786,0.15442955493927002
12,0.6621570587158203,0.29273951053619385,0.6674652099609375,0.15442955493927002
13,0.6622390747070312,0.3654811680316925,0.6696510910987854,0.15442955493927002
14,0.661593496799469,0.3428128957748413,0.6702693700790405,0.15442955493927002
15,0.6609325408935547,0.28764981031417847,0.6690124869346619,0.15442955493927002
16,0.6616508364677429,0.34145402908325195,0.6699692606925964,0.15442955493927002
17,0.6621196269989014,0.41648802161216736,0.6702295541763306,0.15442955493927002
0,0.6762486696243286,0.3459581434726715,0.6721670031547546,0.1174020767211914
1,0.6701895594596863,0.3578852117061615,0.6703181266784668,0.10449615120887756
2,0.6678088903427124,0.3480463922023773,0.6690964698791504,0.10449615120887756
3,0.6657053828239441,0.3875047564506531,0.6681457757949829,0.10449615120887756
4,0.6642651557922363,0.4017152190208435,0.6695258021354675,0.10449615120887756
5,0.6636090278625488,0.32240089774131775,0.6700904369354248,0.10449615120887756
0,0.6806789040565491,0.6682639718055725
1,0.6735879182815552,0.6598358750343323
2,0.6704778671264648,0.6604191660881042
3,0.6679021120071411,0.6611197590827942
4,0.6663596034049988,0.6590732336044312
5,0.664425790309906,0.6585547924041748
6,0.662909746170044,0.6604837775230408
7,0.6627234220504761,0.6648819446563721
8,0.6617920994758606,0.6623525023460388
9,0.6609088778495789,0.6649511456489563
10,0.661050021648407,0.6671899557113647
11,0.6603564620018005,0.6676520705223083
12,0.6609471440315247,0.6677330136299133
13,0.6596975922584534,0.670113742351532
14,0.6599286198616028,0.6694334149360657
15,0.660010814666748,0.6697753071784973
0,0.6794196367263794,0.6727344989776611
1,0.6720169186592102,0.6735765933990479
2,0.6668253540992737,0.6720448136329651
3,0.665330708026886,0.6715654730796814
4,0.6646299362182617,0.6747787594795227
5,0.6631806492805481,0.6761671304702759
6,0.6615998148918152,0.6777399778366089
7,0.6599782705307007,0.678450345993042
8,0.6591194272041321,0.6762010455131531
9,0.6587603688240051,0.6774426698684692
10,0.6583771109580994,0.6794286966323853
11,0.658159077167511,0.6789966225624084
12,0.6586122512817383,0.683587372303009
13,0.6580238938331604,0.6822906732559204
0,0.6796966195106506,0.6827913522720337
0,0.6807159781455994,0.6638157367706299
1,0.6749382019042969,0.6616743206977844
2,0.6701090335845947,0.6626858115196228
3,0.6688981056213379,0.6594812870025635
4,0.6651782393455505,0.6605083346366882
5,0.6650912165641785,0.6590887904167175
6,0.664373517036438,0.6616935133934021
7,0.6622232794761658,0.662844181060791
8,0.6629161238670349,0.6621590256690979
9,0.6612277626991272,0.6629424691200256
10,0.6604360938072205,0.6648246049880981
11,0.6610032916069031,0.6690268516540527
12,0.6608009338378906,0.6638783812522888
13,0.6601301431655884,0.6669921875
14,0.659589409828186,0.667363166809082
15,0.6594617962837219,0.6683249473571777
0,0.6792949438095093,0.6738258600234985
1,0.6730561852455139,0.673549234867096
2,0.6679092645645142,0.6733490228652954
3,0.6667922735214233,0.6732521057128906
4,0.6647244095802307,0.6728726625442505
5,0.6623128652572632,0.6749020218849182
0,0.052693307399749756,-0.7598744034767151
1,-1.7757171392440796,-3.774811267852783
2,-5.076821327209473,-10.150561332702637
3,-10.037740707397461,-20.789663314819336
4,-16.215906143188477,-31.757957458496094
5,-23.712718963623047,-36.82500076293945
6,-32.38752365112305,-39.50944900512695
7,-42.73240280151367,-49.08837890625
8,-53.78068542480469,-62.56881332397461
9,-66.42545318603516,-70.37527465820312
10,-80.15926361083984,-81.03361511230469
11,-94.60940551757812,-97.48883056640625
12,-110.94806671142578,-116.26713562011719
13,-127.21640014648438,-126.9303970336914
14,-146.25567626953125,-143.326416015625
15,-165.95542907714844,-158.37783813476562
16,-186.09657287597656,-176.42042541503906
17,-207.83062744140625,-199.83570861816406
18,-229.99807739257812,-223.1042022705078
19,-253.1071014404297,-267.7852783203125
20,-277.869140625,-262.4571228027344
21,-303.3641052246094,-283.96392822265625
22,-331.37005615234375,-309.3318176269531
23,-358.7778015136719,-328.8764953613281
24,-386.1896667480469,-363.8309326171875
25,-417.748779296875,-376.2586669921875
26,-448.1081237792969,-413.874755859375
0,0.12206001579761505,-0.7505002021789551
1,-1.6247771978378296,-3.5134165287017822
2,-4.816944599151611,-9.958380699157715
3,-9.450213432312012,-18.4111385345459
4,-15.374241828918457,-29.9207706451416
